name,link,severity,package,version,fixedBy
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,imagemagick,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,imagemagick-7-common,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,imagemagick-7.q16,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2023-44431,https://avd.aquasec.com/nvd/cve-2023-44431,HIGH,libbluetooth-dev,5.82-1.1,
CVE-2023-51596,https://avd.aquasec.com/nvd/cve-2023-51596,HIGH,libbluetooth-dev,5.82-1.1,
CVE-2023-44431,https://avd.aquasec.com/nvd/cve-2023-44431,HIGH,libbluetooth3,5.82-1.1,
CVE-2023-51596,https://avd.aquasec.com/nvd/cve-2023-51596,HIGH,libbluetooth3,5.82-1.1,
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-7-arch-config,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-7-headers,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-7.q16-10,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-7.q16-10-extra,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-7.q16-dev,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickcore-dev,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickwand-7-headers,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickwand-7.q16-10,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickwand-7.q16-dev,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-62171,https://avd.aquasec.com/nvd/cve-2025-62171,HIGH,libmagickwand-dev,8:7.1.1.43+dfsg1-1+deb13u2,8:7.1.1.43+dfsg1-1+deb13u3
CVE-2025-12818,https://avd.aquasec.com/nvd/cve-2025-12818,HIGH,libpq-dev,17.6-0+deb13u1,
CVE-2025-12818,https://avd.aquasec.com/nvd/cve-2025-12818,HIGH,libpq5,17.6-0+deb13u1,
CVE-2025-8194,https://avd.aquasec.com/nvd/cve-2025-8194,HIGH,libpython3.13-minimal,3.13.5-2,
CVE-2025-8194,https://avd.aquasec.com/nvd/cve-2025-8194,HIGH,libpython3.13-stdlib,3.13.5-2,
CVE-2025-7425,https://avd.aquasec.com/nvd/cve-2025-7425,HIGH,libxslt1-dev,1.1.35-1.2+deb13u2,
CVE-2025-7425,https://avd.aquasec.com/nvd/cve-2025-7425,HIGH,libxslt1.1,1.1.35-1.2+deb13u2,
CVE-2013-7445,https://avd.aquasec.com/nvd/cve-2013-7445,HIGH,linux-libc-dev,6.12.48-1,
CVE-2019-19449,https://avd.aquasec.com/nvd/cve-2019-19449,HIGH,linux-libc-dev,6.12.48-1,
CVE-2019-19814,https://avd.aquasec.com/nvd/cve-2019-19814,HIGH,linux-libc-dev,6.12.48-1,
CVE-2021-3847,https://avd.aquasec.com/nvd/cve-2021-3847,HIGH,linux-libc-dev,6.12.48-1,
CVE-2021-3864,https://avd.aquasec.com/nvd/cve-2021-3864,HIGH,linux-libc-dev,6.12.48-1,
CVE-2024-21803,https://avd.aquasec.com/nvd/cve-2024-21803,HIGH,linux-libc-dev,6.12.48-1,
CVE-2024-57995,https://avd.aquasec.com/nvd/cve-2024-57995,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2024-58015,https://avd.aquasec.com/nvd/cve-2024-58015,HIGH,linux-libc-dev,6.12.48-1,
CVE-2024-58093,https://avd.aquasec.com/nvd/cve-2024-58093,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-22104,https://avd.aquasec.com/nvd/cve-2025-22104,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-22107,https://avd.aquasec.com/nvd/cve-2025-22107,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-22118,https://avd.aquasec.com/nvd/cve-2025-22118,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-22121,https://avd.aquasec.com/nvd/cve-2025-22121,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-37803,https://avd.aquasec.com/nvd/cve-2025-37803,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-37825,https://avd.aquasec.com/nvd/cve-2025-37825,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-38105,https://avd.aquasec.com/nvd/cve-2025-38105,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-38137,https://avd.aquasec.com/nvd/cve-2025-38137,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-38140,https://avd.aquasec.com/nvd/cve-2025-38140,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-38187,https://avd.aquasec.com/nvd/cve-2025-38187,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-38248,https://avd.aquasec.com/nvd/cve-2025-38248,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-38322,https://avd.aquasec.com/nvd/cve-2025-38322,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-38421,https://avd.aquasec.com/nvd/cve-2025-38421,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39677,https://avd.aquasec.com/nvd/cve-2025-39677,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39905,https://avd.aquasec.com/nvd/cve-2025-39905,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39910,https://avd.aquasec.com/nvd/cve-2025-39910,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39931,https://avd.aquasec.com/nvd/cve-2025-39931,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39932,https://avd.aquasec.com/nvd/cve-2025-39932,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39933,https://avd.aquasec.com/nvd/cve-2025-39933,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39949,https://avd.aquasec.com/nvd/cve-2025-39949,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39955,https://avd.aquasec.com/nvd/cve-2025-39955,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39966,https://avd.aquasec.com/nvd/cve-2025-39966,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39968,https://avd.aquasec.com/nvd/cve-2025-39968,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39970,https://avd.aquasec.com/nvd/cve-2025-39970,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39971,https://avd.aquasec.com/nvd/cve-2025-39971,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39973,https://avd.aquasec.com/nvd/cve-2025-39973,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39980,https://avd.aquasec.com/nvd/cve-2025-39980,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39981,https://avd.aquasec.com/nvd/cve-2025-39981,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-39982,https://avd.aquasec.com/nvd/cve-2025-39982,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39984,https://avd.aquasec.com/nvd/cve-2025-39984,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39992,https://avd.aquasec.com/nvd/cve-2025-39992,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39993,https://avd.aquasec.com/nvd/cve-2025-39993,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39994,https://avd.aquasec.com/nvd/cve-2025-39994,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-39998,https://avd.aquasec.com/nvd/cve-2025-39998,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40005,https://avd.aquasec.com/nvd/cve-2025-40005,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40016,https://avd.aquasec.com/nvd/cve-2025-40016,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40040,https://avd.aquasec.com/nvd/cve-2025-40040,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40047,https://avd.aquasec.com/nvd/cve-2025-40047,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40064,https://avd.aquasec.com/nvd/cve-2025-40064,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40082,https://avd.aquasec.com/nvd/cve-2025-40082,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40096,https://avd.aquasec.com/nvd/cve-2025-40096,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40111,https://avd.aquasec.com/nvd/cve-2025-40111,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40121,https://avd.aquasec.com/nvd/cve-2025-40121,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40132,https://avd.aquasec.com/nvd/cve-2025-40132,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40133,https://avd.aquasec.com/nvd/cve-2025-40133,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40141,https://avd.aquasec.com/nvd/cve-2025-40141,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40149,https://avd.aquasec.com/nvd/cve-2025-40149,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40153,https://avd.aquasec.com/nvd/cve-2025-40153,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40154,https://avd.aquasec.com/nvd/cve-2025-40154,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40155,https://avd.aquasec.com/nvd/cve-2025-40155,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40158,https://avd.aquasec.com/nvd/cve-2025-40158,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40160,https://avd.aquasec.com/nvd/cve-2025-40160,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40164,https://avd.aquasec.com/nvd/cve-2025-40164,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40166,https://avd.aquasec.com/nvd/cve-2025-40166,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40167,https://avd.aquasec.com/nvd/cve-2025-40167,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40168,https://avd.aquasec.com/nvd/cve-2025-40168,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40170,https://avd.aquasec.com/nvd/cve-2025-40170,HIGH,linux-libc-dev,6.12.48-1,
CVE-2025-40173,https://avd.aquasec.com/nvd/cve-2025-40173,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40176,https://avd.aquasec.com/nvd/cve-2025-40176,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40186,https://avd.aquasec.com/nvd/cve-2025-40186,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-40199,https://avd.aquasec.com/nvd/cve-2025-40199,HIGH,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-8194,https://avd.aquasec.com/nvd/cve-2025-8194,HIGH,python3.13,3.13.5-2,
CVE-2025-8194,https://avd.aquasec.com/nvd/cve-2025-8194,HIGH,python3.13-minimal,3.13.5-2,
CVE-2025-10148,https://avd.aquasec.com/nvd/cve-2025-10148,MEDIUM,curl,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-11563,https://avd.aquasec.com/nvd/cve-2025-11563,MEDIUM,curl,8.14.1-2,8.14.1-2+deb13u2
CVE-2025-9086,https://avd.aquasec.com/nvd/cve-2025-9086,MEDIUM,curl,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,imagemagick,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,imagemagick-7-common,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,imagemagick-7.q16,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2023-51580,https://avd.aquasec.com/nvd/cve-2023-51580,MEDIUM,libbluetooth-dev,5.82-1.1,
CVE-2023-51589,https://avd.aquasec.com/nvd/cve-2023-51589,MEDIUM,libbluetooth-dev,5.82-1.1,
CVE-2023-51592,https://avd.aquasec.com/nvd/cve-2023-51592,MEDIUM,libbluetooth-dev,5.82-1.1,
CVE-2023-51594,https://avd.aquasec.com/nvd/cve-2023-51594,MEDIUM,libbluetooth-dev,5.82-1.1,
CVE-2023-51580,https://avd.aquasec.com/nvd/cve-2023-51580,MEDIUM,libbluetooth3,5.82-1.1,
CVE-2023-51589,https://avd.aquasec.com/nvd/cve-2023-51589,MEDIUM,libbluetooth3,5.82-1.1,
CVE-2023-51592,https://avd.aquasec.com/nvd/cve-2023-51592,MEDIUM,libbluetooth3,5.82-1.1,
CVE-2023-51594,https://avd.aquasec.com/nvd/cve-2023-51594,MEDIUM,libbluetooth3,5.82-1.1,
CVE-2025-10148,https://avd.aquasec.com/nvd/cve-2025-10148,MEDIUM,libcurl3t64-gnutls,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-11563,https://avd.aquasec.com/nvd/cve-2025-11563,MEDIUM,libcurl3t64-gnutls,8.14.1-2,8.14.1-2+deb13u2
CVE-2025-9086,https://avd.aquasec.com/nvd/cve-2025-9086,MEDIUM,libcurl3t64-gnutls,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-10148,https://avd.aquasec.com/nvd/cve-2025-10148,MEDIUM,libcurl4-openssl-dev,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-11563,https://avd.aquasec.com/nvd/cve-2025-11563,MEDIUM,libcurl4-openssl-dev,8.14.1-2,8.14.1-2+deb13u2
CVE-2025-9086,https://avd.aquasec.com/nvd/cve-2025-9086,MEDIUM,libcurl4-openssl-dev,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-10148,https://avd.aquasec.com/nvd/cve-2025-10148,MEDIUM,libcurl4t64,8.14.1-2,8.14.1-2+deb13u1
CVE-2025-11563,https://avd.aquasec.com/nvd/cve-2025-11563,MEDIUM,libcurl4t64,8.14.1-2,8.14.1-2+deb13u2
CVE-2025-9086,https://avd.aquasec.com/nvd/cve-2025-9086,MEDIUM,libcurl4t64,8.14.1-2,8.14.1-2+deb13u1
CVE-2024-38949,https://avd.aquasec.com/nvd/cve-2024-38949,MEDIUM,libde265-0,1.0.15-1+b3,
CVE-2024-38950,https://avd.aquasec.com/nvd/cve-2024-38950,MEDIUM,libde265-0,1.0.15-1+b3,
CVE-2025-59375,https://avd.aquasec.com/nvd/cve-2025-59375,MEDIUM,libexpat1,2.7.1-2,
CVE-2025-59375,https://avd.aquasec.com/nvd/cve-2025-59375,MEDIUM,libexpat1-dev,2.7.1-2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-7-arch-config,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-7-headers,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-7.q16-10,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-7.q16-10-extra,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-7.q16-dev,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickcore-dev,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickwand-7-headers,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickwand-7.q16-10,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickwand-7.q16-dev,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-62594,https://avd.aquasec.com/nvd/cve-2025-62594,MEDIUM,libmagickwand-dev,8:7.1.1.43+dfsg1-1+deb13u2,
CVE-2025-48074,https://avd.aquasec.com/nvd/cve-2025-48074,MEDIUM,libopenexr-3-1-30,3.1.13-2,
CVE-2025-48074,https://avd.aquasec.com/nvd/cve-2025-48074,MEDIUM,libopenexr-dev,3.1.13-2,
CVE-2023-39327,https://avd.aquasec.com/nvd/cve-2023-39327,MEDIUM,libopenjp2-7,2.5.3-2.1~deb13u1,
CVE-2023-39328,https://avd.aquasec.com/nvd/cve-2023-39328,MEDIUM,libopenjp2-7,2.5.3-2.1~deb13u1,
CVE-2023-39329,https://avd.aquasec.com/nvd/cve-2023-39329,MEDIUM,libopenjp2-7,2.5.3-2.1~deb13u1,
CVE-2023-39327,https://avd.aquasec.com/nvd/cve-2023-39327,MEDIUM,libopenjp2-7-dev,2.5.3-2.1~deb13u1,
CVE-2023-39328,https://avd.aquasec.com/nvd/cve-2023-39328,MEDIUM,libopenjp2-7-dev,2.5.3-2.1~deb13u1,
CVE-2023-39329,https://avd.aquasec.com/nvd/cve-2023-39329,MEDIUM,libopenjp2-7-dev,2.5.3-2.1~deb13u1,
CVE-2025-12817,https://avd.aquasec.com/nvd/cve-2025-12817,MEDIUM,libpq-dev,17.6-0+deb13u1,
CVE-2025-12817,https://avd.aquasec.com/nvd/cve-2025-12817,MEDIUM,libpq5,17.6-0+deb13u1,
CVE-2025-6069,https://avd.aquasec.com/nvd/cve-2025-6069,MEDIUM,libpython3.13-minimal,3.13.5-2,
CVE-2025-6075,https://avd.aquasec.com/nvd/cve-2025-6075,MEDIUM,libpython3.13-minimal,3.13.5-2,
CVE-2025-8291,https://avd.aquasec.com/nvd/cve-2025-8291,MEDIUM,libpython3.13-minimal,3.13.5-2,
CVE-2025-6069,https://avd.aquasec.com/nvd/cve-2025-6069,MEDIUM,libpython3.13-stdlib,3.13.5-2,
CVE-2025-6075,https://avd.aquasec.com/nvd/cve-2025-6075,MEDIUM,libpython3.13-stdlib,3.13.5-2,
CVE-2025-8291,https://avd.aquasec.com/nvd/cve-2025-8291,MEDIUM,libpython3.13-stdlib,3.13.5-2,
CVE-2025-7709,https://avd.aquasec.com/nvd/cve-2025-7709,MEDIUM,libsqlite3-0,3.46.1-7,
CVE-2025-7709,https://avd.aquasec.com/nvd/cve-2025-7709,MEDIUM,libsqlite3-dev,3.46.1-7,
CVE-2025-11411,https://avd.aquasec.com/nvd/cve-2025-11411,MEDIUM,libunbound8,1.22.0-2,
CVE-2025-9714,https://avd.aquasec.com/nvd/cve-2025-9714,MEDIUM,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u1,2.12.7+dfsg+really2.9.14-2.1+deb13u2
CVE-2025-9714,https://avd.aquasec.com/nvd/cve-2025-9714,MEDIUM,libxml2-dev,2.12.7+dfsg+really2.9.14-2.1+deb13u1,2.12.7+dfsg+really2.9.14-2.1+deb13u2
CVE-2025-10911,https://avd.aquasec.com/nvd/cve-2025-10911,MEDIUM,libxslt1-dev,1.1.35-1.2+deb13u2,
CVE-2025-10911,https://avd.aquasec.com/nvd/cve-2025-10911,MEDIUM,libxslt1.1,1.1.35-1.2+deb13u2,
CVE-2019-15213,https://avd.aquasec.com/nvd/cve-2019-15213,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2019-16089,https://avd.aquasec.com/nvd/cve-2019-16089,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2019-20794,https://avd.aquasec.com/nvd/cve-2019-20794,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2020-14304,https://avd.aquasec.com/nvd/cve-2020-14304,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2020-36694,https://avd.aquasec.com/nvd/cve-2020-36694,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2021-47658,https://avd.aquasec.com/nvd/cve-2021-47658,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-31082,https://avd.aquasec.com/nvd/cve-2023-31082,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-3397,https://avd.aquasec.com/nvd/cve-2023-3397,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-37454,https://avd.aquasec.com/nvd/cve-2023-37454,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-4010,https://avd.aquasec.com/nvd/cve-2023-4010,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-6238,https://avd.aquasec.com/nvd/cve-2023-6238,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2023-6240,https://avd.aquasec.com/nvd/cve-2023-6240,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-2193,https://avd.aquasec.com/nvd/cve-2024-2193,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-24864,https://avd.aquasec.com/nvd/cve-2024-24864,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-25740,https://avd.aquasec.com/nvd/cve-2024-25740,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-52560,https://avd.aquasec.com/nvd/cve-2024-52560,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-56709,https://avd.aquasec.com/nvd/cve-2024-56709,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58022,https://avd.aquasec.com/nvd/cve-2024-58022,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58074,https://avd.aquasec.com/nvd/cve-2024-58074,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58094,https://avd.aquasec.com/nvd/cve-2024-58094,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58095,https://avd.aquasec.com/nvd/cve-2024-58095,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58096,https://avd.aquasec.com/nvd/cve-2024-58096,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2024-58097,https://avd.aquasec.com/nvd/cve-2024-58097,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-21709,https://avd.aquasec.com/nvd/cve-2025-21709,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-21752,https://avd.aquasec.com/nvd/cve-2025-21752,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-21807,https://avd.aquasec.com/nvd/cve-2025-21807,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-21833,https://avd.aquasec.com/nvd/cve-2025-21833,MEDIUM,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-21949,https://avd.aquasec.com/nvd/cve-2025-21949,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22031,https://avd.aquasec.com/nvd/cve-2025-22031,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22051,https://avd.aquasec.com/nvd/cve-2025-22051,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22052,https://avd.aquasec.com/nvd/cve-2025-22052,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22061,https://avd.aquasec.com/nvd/cve-2025-22061,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22069,https://avd.aquasec.com/nvd/cve-2025-22069,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22092,https://avd.aquasec.com/nvd/cve-2025-22092,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22094,https://avd.aquasec.com/nvd/cve-2025-22094,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22096,https://avd.aquasec.com/nvd/cve-2025-22096,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22098,https://avd.aquasec.com/nvd/cve-2025-22098,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22099,https://avd.aquasec.com/nvd/cve-2025-22099,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22100,https://avd.aquasec.com/nvd/cve-2025-22100,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22105,https://avd.aquasec.com/nvd/cve-2025-22105,MEDIUM,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-22106,https://avd.aquasec.com/nvd/cve-2025-22106,MEDIUM,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-22108,https://avd.aquasec.com/nvd/cve-2025-22108,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22109,https://avd.aquasec.com/nvd/cve-2025-22109,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22110,https://avd.aquasec.com/nvd/cve-2025-22110,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22111,https://avd.aquasec.com/nvd/cve-2025-22111,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22114,https://avd.aquasec.com/nvd/cve-2025-22114,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22116,https://avd.aquasec.com/nvd/cve-2025-22116,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22117,https://avd.aquasec.com/nvd/cve-2025-22117,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-22127,https://avd.aquasec.com/nvd/cve-2025-22127,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-23129,https://avd.aquasec.com/nvd/cve-2025-23129,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-23130,https://avd.aquasec.com/nvd/cve-2025-23130,MEDIUM,linux-libc-dev,6.12.48-1,6.12.57-1
CVE-2025-23131,https://avd.aquasec.com/nvd/cve-2025-23131,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-23132,https://avd.aquasec.com/nvd/cve-2025-23132,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-23135,https://avd.aquasec.com/nvd/cve-2025-23135,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-37743,https://avd.aquasec.com/nvd/cve-2025-37743,MEDIUM,linux-libc-dev,6.12.48-1,
CVE-2025-37746,https://avd.aquasec.com/nvd/cve-2025-37746,MEDIUM,linux-libc-dev,6.12.48-1,
